id,firstName,lastName,fullName,department,numEvals,overallRating,materialClear,studentDifficulties,courses,tags,courses_count,tags_count
cba8e5d5-4ad4-4970-b5a1-052ba66cdccd,David,Kocsis,David Kocsis,BUS,38,3.47,3.47,3.47,BUS 391; BUS 392; BUS 460; BUS 470; BUS 499,,5,0
cbf2ab80-3126-4cd4-b897-d14bac73117d,Brittany,Anderson-Cain,Brittany Anderson-Cain,SPAN,14,3.21,3.07,3.29,SPAN 101; SPAN 103; SPAN 111; SPAN 122; SPAN 203; MCRO 213; SPAN 233; SPAN 301; SPAN 305,,9,0
cbf7a383-997b-4205-9e67-4a5e2742dcd3,Grace,Marion,Grace Marion,ENGL,2,3.5,4,3.5,ENGL 134,Inflexible Attendance Policy:1; Flexible Deadline Policy:1; Flexible Grading Policy:1,1,3
cbfc742b-0dd9-4f9e-b70b-fa5319a5574e,Eileen,Rossman,Eileen Rossman,ME,62,2.35,2.69,2.07,ME 211; ME 212; ME 236; ME 326; ME 329; ME 341; ME 347; ME 428,,8,0
cc174c70-f9af-48f1-82a4-f1f0695160ae,Joan,Cirone,Joan Cirone,PSY,1,2,0,2,PSY 205,,1,0
cc32a909-c824-4443-947e-8a9a2e0a4dda,John,Penvenne,John Penvenne,EE,3,2,2.33,3,EE 201; EE 251,Uploads Slides:2; Inflexible Attendance Policy:1; Inflexible Deadline Policy:1; Inflexible Grading Policy:1,2,4
cc44e538-08ee-4e57-a534-a90e4c5e8252,Antonio,Barata,Antonio Barata,MU,110,2.06,2.24,1.83,MU 101; MU 114; MU 120; MU 305; MU 308; MU 310; MU 311; MU 312; MU 318; MU 352,Fast Response Time:1; Does Not Use Canvas:2; Inflexible Attendance Policy:1; No Breaks During Lecture:1,10,4
cc582c77-f0da-44e8-8a12-b871696ad0a3,Daniel,Frishberg,Daniel Frishberg,CSC,8,3.76,3.13,4,CSC 248; CSC 445; CSC 549,Class Handouts:3; Supplemental Study Material:2; Uploads Slides:3; Fast Response Time:1; Flexible Attendance Policy:1; Zoom Office Hours:1; Flexible Deadline Policy:1,3,7
cc61f9b2-3c78-467f-904b-861b1091f00e,Daniel,Krieger,Daniel Krieger,HIST,96,3.11,3,3.16,HIST 101; HIST 111; HIST 215; HIST 223; HIST 225; HIST 303; HIST 311; HIST 312; HIST 315; HIST 352; HIST 353; HIST 385; HIST 400; HIST 415; HIST 445; HIST 453,,16,0
cc843e67-7271-47eb-af41-521338be0424,Don,Choi,Don Choi,ARCH,73,3.16,3.43,2.95,ARCH 217; ARCH 218; ARCH 219; ARCH 221; ARCH 222; ARCH 320; ARCH 420,Recorded Lectures:5; Zoom Office Hours:2; Uploads Slides:4; Fast Response Time:2; Supplemental Study Material:1; Hybrid Option:1; Flexible Attendance Policy:1; Class Handouts:1; Pop Quizzes:1; Honor DRC Accommodations:1,7,10
cca9fd72-71ea-4a7a-9100-6877c7890b8a,James,Bagnall,James Bagnall,ARCH,15,2.33,1.78,2.17,ENVE 101; ARCH 121; ARCH 122; ARCH 123; ARCH 131; ARCH 132,,6,0
ccd2dcda-e836-4fd1-9682-b4ffac7ee1e6,Darren,Huang,Darren Huang,CSC,7,1.3,1.3,1.6,CSC 101; FSN 101; CSC 141; CPE 357,,4,0
cd227521-472d-48e1-9ba3-80a1e9145d3a,Wilson,Kang,Wilson Kang,ECON,14,3.79,3.15,4,ECON 221; ECON 424; ECON 464; ECON 222; ECON 313; ECON 339,Uploads Slides:6; Class Handouts:5; Flexible Grading Policy:1; Fast Response Time:3; Honor DRC Accommodations:1; Supplemental Study Material:1,6,6
cd4c2d14-900b-47a3-8eee-880dce44e303,Larry,Gorman,Larry Gorman,BUS,216,2.94,3.09,2.68,BUS 342; BUS 343; BUS 346; BUS 431; BUS 433; BUS 444; BUS 462,,7,0
cd65ad29-ec13-4d1c-9c03-ed4276368c6e,Justin,Swanson,Justin Swanson,ENGL,37,2.73,2.28,2.75,ENGL 134; ENGL 145,Inflexible Attendance Policy:2; Uploads Slides:3; No Breaks During Lecture:2; Zoom Office Hours:1; Supplemental Study Material:1,2,5
cd6ff2a6-44c8-4f2c-a2a6-03e9d1e3a0a3,Hans,Mayer,Hans Mayer,ME,59,2.79,3.13,2.65,ME 236; AERO 301; ME 302; ME 341; ME 343; ME 347; ME 357; BMED 434; BMED 435,Fast Response Time:5; Pop Quizzes:4; Inflexible Deadline Policy:2; Inflexible Grading Policy:2; High In-Person Availability:1,9,5
cd7ca44b-7756-463d-bc28-c2a155ddd816,Sara,Kuwahara,Sara Kuwahara,BRAE,4,4,3.5,3.5,BRAE 348; BRAE 150; BRAE 220,Fast Response Time:2; Uploads Slides:1,3,2
cdb163d8-97a4-4ad4-a97c-1cc85e8ee7bb,Robert,Lopez,Robert Lopez,MATH,18,3.38,3.33,3.44,MATH 143; MATH 244; MATH 118; MATH 241; MATH 142,High In-Person Availability:1; Flexible Deadline Policy:3; Supplemental Study Material:1; Uploads Slides:4; No Breaks During Lecture:4; Fast Response Time:1; Flexible Attendance Policy:4; Flexible Grading Policy:1,5,8
cdcf44bf-3ce3-4438-b70e-4d519e6a408a,Sonja,Glassmeyer,Sonja Glassmeyer,KINE,10,3.2,3.4,3.4,KINE 250; KINE 280; KINE 408; KINE 450,,4,0
ce2a6e17-b491-405a-85a8-06a1ff09b9e2,Christopher,D'elia,Christopher D'elia,ME,3,3.25,3,2.75,CSC 231; ME 326,,2,0
ce3fafbb-c63c-40e7-9cab-5b14bb8d144f,Benjamin,Funston-Timms,Benjamin Funston-Timms,SOC,46,3.73,3.75,3.62,GEOG 150; SOC 150; GEOG 250; GEOG 300; GEOG 308; GEOG 328; GEOG 370; SOC 370; GEOG 408; GEOG 380,Flexible Attendance Policy:2; Uploads Slides:2; Supplemental Study Material:1,10,3
ce650533-6d2d-45e9-abe4-8a46c18a1bf9,Bryan,Lutz,Bryan Lutz,IME,3,4,4,4,IME 144,High In-Person Availability:1; Fast Response Time:1; Flexible Deadline Policy:1,1,3
ce80dd58-5909-441d-8e8b-7823a3a8e18d,Christian,Anderson,Christian Anderson,GER,34,3.22,3.25,3.26,GER 101; GER 102; GER 103; GER 202; GER 203; GER 350; WLC 310,Fast Response Time:2; Flexible Attendance Policy:2; Flexible Deadline Policy:1; Class Handouts:1; Inflexible Attendance Policy:1; Inflexible Deadline Policy:1; Inflexible Grading Policy:1,7,7
cea267da-8467-4a72-a6a3-cdf6a899fe81,Thomas,Kommer,Thomas Kommer,CM,3,4,4,4,CM 102; CM 334; CM 113,Fast Response Time:2; Flexible Grading Policy:1; Uploads Slides:2; High In-Person Availability:1,3,4
ceaa73ef-63da-469c-8926-ab6674008041,Tanya,Flushman,Tanya Flushman,LS,2,1.67,2.67,1.67,EDUC 428; LS 428,,2,0
cf024aaa-5b1e-47e8-af48-07023fdd1587,Priscilla,Nguyen,Priscilla Nguyen,ME,1,2.5,2,2,MATH 118,,1,0
cf14b30f-57e9-41d6-830c-b9a1846f5da9,Todd,Long,Todd Long,PHIL,56,2.88,3.12,2.74,PHIL 230; PHIL 231; PHIL 350; PHIL 411; PHIL 412; PHIL 449,Flexible Attendance Policy:3; Fast Response Time:3; Inflexible Attendance Policy:1; Inflexible Grading Policy:1; Zoom Office Hours:1; High In-Person Availability:1; Class Handouts:1; Supplemental Study Material:1,6,8
cf3c33ad-f893-4419-81d8-14e15b811d93,Sadie,Johann,Sadie Johann,ENGL,42,3.49,3.6,3.6,ENGL 133; ENGL 134; ENGL 145; ENGL 148; ENGL 149; HNRS 149; ENGL 147; ENGL 310,Fast Response Time:2; Flexible Attendance Policy:3; Hybrid Option:1; Flexible Grading Policy:2; Flexible Deadline Policy:1,8,5
cf80f1d9-8104-489a-81db-88db0b866175,Juleen,Packard,Juleen Packard,LS,1,4,4,4,LS,High In-Person Availability:1; Inflexible Attendance Policy:1; Uploads Slides:1,1,3
cf8a7def-9502-45e7-8ee7-40f85c4da2a8,Brian,Greenwood,Brian Greenwood,NR,15,2.58,2.52,2.64,REC 101; REC 160; REC 201; REC 260; RPTA 201,Recorded Lectures:1; High In-Person Availability:1; Fast Response Time:1,5,3
cf9327f9-d768-40d7-8408-9beed4ece604,Trian,Georgeou,Trian Georgeou,IME,25,3.76,3.81,3.86,IME 140; IME 142; IME 143; IME 144; IME 145; IME 335; IME 146,Inflexible Attendance Policy:1; High In-Person Availability:1; Inflexible Deadline Policy:2; Uploads Slides:3,7,4
cfb12c8f-047e-48d8-a5c7-d467024ce536,Vedant,Patel,Vedant Patel,ME,2,2,2,1,ME 130,Pop Quizzes:1; No Breaks During Lecture:1; Uploads Slides:1,1,3
cfe1c763-58a1-42e9-b0bc-b5b521d520b8,Francesco,Contu,Francesco Contu,CHEM,142,2.91,2.81,2.92,CHEM 111; CHEM 124; CHEM 125; CHEM 127; CHEM 129; CHEM 331; CHEM 128; CHEM 126,High In-Person Availability:12; Fast Response Time:8; Uploads Slides:7; Flexible Deadline Policy:5; Class Handouts:11; Supplemental Study Material:13; Flexible Grading Policy:1; Honor DRC Accommodations:2; Inflexible Grading Policy:3; Recorded Lectures:3,8,10
cff090f4-e4bc-4c88-a93f-b1de2ae88a3a,Jill,Speece,Jill Speece,IME,11,2.09,2.27,2.18,IME 223; IME 305; IME 326; IME 420; IME 424; IME 101,Inflexible Attendance Policy:1; High In-Person Availability:1; Fast Response Time:1; Honor DRC Accommodations:1,6,4
d0393e45-e0b5-4d44-bbd0-ed640d5fc599,Andrew,Hosford,Andrew Hosford,ASCI,6,3.29,3.14,3.14,ASCI 211; ASCI 221; ASCI 384,,3,0
d0f2568a-646b-45b1-b869-b89c0ed5ec47,Roberto,Abril Valenzuela,Roberto Abril Valenzuela,PHYS,9,4,4,4,PHYS 143; PHYS 142,High In-Person Availability:2; Flexible Grading Policy:2; Supplemental Study Material:2; Uploads Slides:2; Fast Response Time:1; Honor DRC Accommodations:1,2,6
d1062140-c21f-422e-a379-08d82b1d2676,Ken,Kohlen,Ken Kohlen,ARCH,5,1.17,1.83,1.33,ARCH 106; ARCH 231,,2,0
d13919b6-a078-4ff0-bd44-825417ac753e,Grace,Neff,Grace Neff,CHEM,146,3.47,3.43,3.41,CHEM 111; CHEM 124; CHEM 125; CHEM 127; CHEM 128,Flexible Attendance Policy:2; Class Handouts:8; Uploads Slides:6; Fast Response Time:9; Flexible Deadline Policy:7; High In-Person Availability:8; Flexible Grading Policy:1; Supplemental Study Material:9,5,8
d1404ca6-1232-4aaf-af90-8b75e1d12bf5,Susan,Gollnick,Susan Gollnick,FSN,13,2.93,2.93,2.79,FSN 210; FSN 310; FSN 315,,3,0
d14bb953-b3f0-4f73-900f-32e7b65f2224,Aleksandra,Kristo,Aleksandra Kristo,FSN,1,4,4,4,FSN,Uploads Slides:1,1,1
d1604c5d-9328-4733-8ce1-5da7f345267f,Kris,Lawrence,Kris Lawrence,ME,9,3.8,3.4,3.4,ME 129; ME 251; ME 326,,3,0
d16ac684-ab5e-4c36-ac02-0c4aef8d3c8f,Taryn,Stanko,Taryn Stanko,BUS,15,3.26,3.2,2.79,BUS 387; BUS 389; BUS 489,Fast Response Time:1; Inflexible Grading Policy:1; Uploads Slides:2; High In-Person Availability:1,3,4
d1a088bd-9699-4e0b-9ac3-be6b1997b595,Erin,Gorter,Erin Gorter,AGED,1,4,4,4,AGED,Zoom Office Hours:1; High In-Person Availability:1; Fast Response Time:1,1,3
d1b7991f-f258-4f0f-8595-3359550da130,Rebecca,Heath,Rebecca Heath,COMS,29,2.35,2.32,2.42,COMS 101,,1,0
d1d72f5a-b3c2-4d22-83ec-61670e549704,Andrea,DeBrish,Andrea DeBrish,BIO,1,1.5,2.5,2,BIO 111,,1,0
d1f397d4-d592-4442-9104-93f0fefc2c4b,BJ,Klingenberg,BJ Klingenberg,CSC,3,4,4,3.67,CSC 402; CSC 308,Fast Response Time:1; Flexible Attendance Policy:1,2,2
d21b68f0-f543-47e5-b821-159d6e2a09af,Richard,Grassl,Richard Grassl,MATH,6,3.29,3,3.43,MATH 141; MATH 143; MATH 221,,3,0
d22d116c-3391-49ec-80a3-25031a9559aa,Doug,Sawyer,Doug Sawyer,AGB,2,4,4,3,AGB 201,Flexible Attendance Policy:1; Uploads Slides:1,1,2
d234fa64-d044-493b-96ad-d53937be0d18,Chris,Manning,Chris Manning,AEPS,4,1.2,1,1.6,EHS 127,,1,0
d2353ab5-6aff-45a0-8b0a-89142f71294c,Barbara,Mori,Barbara Mori,SOC,38,1.05,1.11,1.08,SOC 105; SOC 110; HUM 310; SOC 310; SOC 311; SOC 316; SOC 350; SOC 421,,8,0
d23a8abb-c187-4673-93d4-bed5e571c758,Bwalya,Malama,Bwalya Malama,SS,20,3.42,3.32,2.95,SS 121; ES 140; ENVE 144; ES 144; FNR 144; GEOL 201; SS 120,Inflexible Attendance Policy:2; Inflexible Deadline Policy:2; No Breaks During Lecture:1; Does Not Use Canvas:1,7,4
d23e208a-85ac-48db-b057-435ddc9346b9,Julie,Evans,Julie Evans,AGB,2,0.33,0.33,0.33,AGB 323; AGB 331,,2,0
d26a1456-27ee-48dc-870d-33edce9fdcb9,K,Wormley,K Wormley,CE,3,4,3.67,3.67,CE 222; CE 321,,2,0
d28e51ab-2559-423d-bebc-e6cca1465dcf,Alicia,Moretti,Alicia Moretti,ENGL,26,3.27,3.18,3.23,ENGL 134; ENGL 290; ENGL 391,High In-Person Availability:1; Class Handouts:1; Fast Response Time:1; Supplemental Study Material:1; Zoom Office Hours:1,3,5
d299f3b0-23f8-4f8d-a1b9-513c3f345e12,Allison,Ellis,Allison Ellis,BUS,2,3.5,3.5,4,BUS 384,Fast Response Time:2; Inflexible Grading Policy:1; Uploads Slides:2,1,3
d2d333bb-215c-49f3-8436-610ff0d91745,Hannah,Dutta,Hannah Dutta,BIO,3,4,4,4,BIO 161,Fast Response Time:2; Pop Quizzes:2; Honor DRC Accommodations:1; Flexible Grading Policy:1,1,4
d2ecfd48-bba6-408e-afc9-e928d7981b79,Maria,Junco,Maria Junco,TH,19,1.71,2,1.57,DANC 132; DANC 232; DANC 233; DANC 300; DANC 321; TH 321; DANC 332; DANC 340,,8,0
d2f1154d-fdb9-4312-b462-4d9e3d371d90,Tatiana,Kuriabova,Tatiana Kuriabova,PHYS,29,2.37,2.25,2.33,PHYS 121; PHYS 122; PHYS 123; PHYS 131; PHYS 132; PHYS 211; PHYS 142; PHYS 320,High In-Person Availability:1; Flexible Attendance Policy:5; Uploads Slides:2; Supplemental Study Material:1; Flexible Grading Policy:1; Honor DRC Accommodations:1; Inflexible Grading Policy:1,8,7
d3003d9f-1907-49d0-8c52-b90d1217877a,Heidi,Keas,Heidi Keas,MATH,7,2.38,2.38,2.88,MATH 118; MATH 221,,2,0
d3678087-4d79-4deb-9466-57bd55f514e7,Humberto,Norman,Humberto Norman,ARCH,15,3.76,3.82,3.76,ARCH 131; ARCH 132; ARCH 133; ARCH 252,High In-Person Availability:1,4,1
d3725081-3f53-4823-b2d9-4551418ba729,Michael,Bordbar,Michael Bordbar,CHEM,6,3,2.83,3,CHEM; CHEM 312,,2,0
d374fb10-5e2a-4363-9ee3-991f7280eeed,Lisa,Anderson,Lisa Anderson,BUS,5,4,4,4,BUS 214; BUS 322,High In-Person Availability:2; Supplemental Study Material:3; Uploads Slides:5; Fast Response Time:1; Inflexible Attendance Policy:1,2,5
d38d3f0e-43ad-4719-bccd-2bb5629ee19a,Nishanta,Rajakaruna,Nishanta Rajakaruna,BIO,2,0,0,0,BIO 448; BOT 121,Inflexible Grading Policy:1; Does Not Use Canvas:2; Pop Quizzes:1; No Breaks During Lecture:1,2,4
d3bd93d4-5180-4843-9e5d-f0337618fc71,Jacob,Odisho,Jacob Odisho,IME,1,3,3,4,IME,Inflexible Attendance Policy:1,1,1
d3cf264d-e7cb-48ec-a66d-40eef389da6c,Elisabeth,Deswart,Elisabeth Deswart,FSN,1,2,2,2.5,FSN 310,,1,0
d3ef1044-d3e9-4fc2-bec2-b5c00316642a,Virginia,Burroughs,Virginia Burroughs,ASCI,16,1.53,1.82,1.24,ASCI 112; ASCI 229,,2,0
d3f87b8d-f2cc-4c2f-9ea5-d4718cdac3cc,Sarah,Spann,Sarah Spann,NR,10,3,3.2,2.8,ENVE 142; FNR 142; FNR 202; CRP 416; FNR 416,,5,0
d4055b3b-3667-4c01-8cdb-3b95bd0f4269,Marian,Lawson,Marian Lawson,BUS,1,0,1,1,BUS 401,,1,0
d42b6b52-3cfa-453f-9bee-56dd17d87d11,Horacio,Heredia,Horacio Heredia,DANC,1,4,4,4,DANC,,1,0
d49821ad-cdcc-44a9-b28e-c99f37a0e430,Tom,Neuhaus,Tom Neuhaus,FSN,40,2.38,2.33,2.05,FSN 101; FSN 121; FSN 250; FSN 304,,4,0
d4a9db89-73a6-4da3-a55a-f592104a1034,Fred,Abler,Fred Abler,ARCH,5,1.75,1.5,1.88,ARCH 121; CPE 484; CSC 484,,3,0
d4b6d47f-df4e-4c12-a50e-3d121c945aea,Julie,Lynem,Julie Lynem,JOUR,1,4,4,2,JOUR,Class Handouts:1; Pop Quizzes:1; Uploads Slides:1,1,3
d4d6a840-5f05-4882-92d8-00f36619544b,Lisa,Simon,Lisa Simon,BUS,140,2,2.07,1.98,BUS 221; ECON 221; EDES 221; BUS 222; ECON 222; BUS 342; BUS 346; BUS 348; BUS 349; BUS 418; BUS 446; BUS 448,,12,0
d4e3b372-8e41-4f32-880b-1d3886d722e6,Tim,Spade,Tim Spade,BIO,1,4,2,3,BIO,High In-Person Availability:1; Supplemental Study Material:1; Uploads Slides:1,1,3
d4e754bf-3d8c-4691-ad71-e63718d44e9d,Benoît,Lecat,Benoît Lecat,WVIT,2,3,3,2.5,WVIT 102,,1,0
d4f7e1c1-054f-4f17-9e6d-1f92a6e1e7d1,Daniel,Jansen,Daniel Jansen,CE,37,3.18,3.35,2.97,CE 111; CE 201; CE 204; CE 205; CE 207; CE 259; CE 355; CE 559,High In-Person Availability:1; Fast Response Time:1; No Breaks During Lecture:2; Inflexible Attendance Policy:2; Uploads Slides:1; Class Handouts:1; Does Not Use Canvas:1,8,7
d4fdc462-122e-431d-a152-b98b57711f07,Andrew,Hogue,Andrew Hogue,ARCE,2,1.33,1.67,1.33,ARCE 211; ARCE 227,,2,0
d507b36c-cf24-4fa6-b06e-2df28d586086,Doug,Aversano,Doug Aversano,NR,10,3.55,3.55,3.36,FNR 204; FNR 308; NR 204,Class Handouts:2; Does Not Use Canvas:2; No Breaks During Lecture:1,3,3
d5123a85-c0e9-49dd-9e9b-f4d42db24106,Laura,Moore,Laura Moore,ARCH,8,3.34,2.55,2.75,ARCH 131; ARCH 132,High In-Person Availability:1; Flexible Attendance Policy:1; Flexible Deadline Policy:1,2,3
d52510ac-2130-4a08-9a13-844bcf5f6823,Ronald,Zammit,Ronald Zammit,PHYS,66,2.92,2.77,2.92,PHYS 121; PHYS 131; PHYS 133; PHYS 206; PHYS 256; PHYS 357,,6,0
d54f27d7-2fd3-4f50-8521-540ea8173395,Jason,Kaltenbach,Jason Kaltenbach,ITP,1,2.5,2,2,IT 350,,1,0
d55eeff3-e320-480f-89ab-fddcd6fac414,Devin,Kuhn,Devin Kuhn,PHIL,33,2.41,2.56,2.29,RELS 201; WS 301; WGS 340; RELS 370; WGS 370; WS 370; RELS 374; RELS 378,Zoom Office Hours:1; Honor DRC Accommodations:1; Uploads Slides:1,8,3
d568a6e6-88fd-4fb2-b161-8300cfdf2b58,Beth,O’Connor,Beth O’Connor,ENGL,8,2.25,3.38,3.25,ENGL 134,Inflexible Attendance Policy:6; Class Handouts:4; Honor DRC Accommodations:1; Inflexible Deadline Policy:2; Fast Response Time:1; Zoom Office Hours:2; High In-Person Availability:1; Flexible Deadline Policy:1; Inflexible Grading Policy:1,1,9
d5789a88-3968-4f22-8a4a-0aa55d1b4a24,Eric,Espinoza-Wade,Eric Espinoza-Wade,ME,2,4,4,4,ME 322; ME 305,High In-Person Availability:1; Fast Response Time:1; Flexible Attendance Policy:1,2,3
d5dbf3be-429f-4a18-8530-dbd6dc05598d,Chris,Surfleet,Chris Surfleet,NR,19,2.55,2.11,2.2,SS 202; FNR 215; FNR 218; FNR 320; FNR 420; NR 320,Inflexible Attendance Policy:1; Inflexible Deadline Policy:1; Supplemental Study Material:1; Honor DRC Accommodations:1,6,4
d61c2304-95bc-4d63-a15c-46e64fda9fdc,Alvin,Schnupp,Alvin Schnupp,TH,33,2.91,3.13,2.63,TH 210; TH 220; TH 230; TH 240; TH 290; TH 330; TH 342,,7,0
d6520ebc-2462-4b2a-9dca-6c9a8c63be4a,Anya,Goodman,Anya Goodman,CHEM,35,2.56,2.41,2.74,CHEM 128; CHEM 308; CHEM 313; CHEM 371; CHEM 418,Inflexible Attendance Policy:1; Inflexible Grading Policy:1; Does Not Use Canvas:1; Fast Response Time:1; Class Handouts:1; Supplemental Study Material:1,5,6
d65579d2-d40c-478c-9e96-088bd98a3784,Meika,Clucas,Meika Clucas,SOC,12,2.33,2.25,2,SOC 105; SOC 106; SOC 315; SOC 355; SOCS 355; SOC 423,,6,0
d6597a06-8ce5-4dea-b69c-945c1ea07b1a,Phillip,Doub,Phillip Doub,FSN,18,2.95,2.95,3,FSN 102; AGB 201; AGB 306; AGB 401; AGB 443; FSN 443; AGB 450; AGB 463,,8,0
d660ecf2-63a6-447d-a3c5-e8e4ff54d832,Michael,Fahs,Michael Fahs,COMS,47,2.14,2.42,2.14,SCM 101; SPC 101; SPC 102; COMS 213; SPC 213; COMS 301; SPC 301; SPC 316; SPC 330; SPC 413; COMS 450,,11,0
d67bcde0-efec-43bd-9cb0-432e9eb11bb6,Oscar,Gutierrez,Oscar Gutierrez,ES,1,4,4,4,ES,,1,0
d67bf2e9-1746-4a5a-bf50-2e43658b3a1f,Derik,Birdsall,Derik Birdsall,MATH,2,3.33,3,3,MATH 118,,1,0
d6944c40-4f96-4eb4-9c61-b4ae421247c8,Chris,Nelson,Chris Nelson,POLS,2,4,4,4,POLS 351,Uploads Slides:2,1,1
d6989d6e-4fe7-4d47-b978-76e28b3566e9,Hiren,Trada,Hiren Trada,EE,7,3.85,4,4,EE 201; EE 306; EE 346,Recorded Lectures:5; High In-Person Availability:1; Uploads Slides:1; Hybrid Option:3; Fast Response Time:3; Flexible Grading Policy:1,3,6
d6a776ca-500b-4a88-8aac-c2fa71efa4b2,Mt,Vallarta,Mt Vallarta,ES,19,1.8,1.95,1.58,ES 112,Flexible Attendance Policy:1; Pop Quizzes:4; Honor DRC Accommodations:3; Uploads Slides:4; Fast Response Time:1; Class Handouts:1; Inflexible Attendance Policy:1; Inflexible Deadline Policy:1; Inflexible Grading Policy:1; Does Not Use Canvas:1; Zoom Office Hours:1,1,11
d6ab623d-8a70-4c4a-bd59-9bde20405c68,Mark,Cabrinha,Mark Cabrinha,ARCH,7,3,2.75,2.63,ARCH 122; ARCH 251; ARCH 253; ARCH 341; ARCH 351; ARCH 352,,6,0
d6afd9aa-d56b-48ea-a36e-6e4d6128421a,Cynthia,Moyer,Cynthia Moyer,AGED,15,1.75,2.13,1.81,REC 110; REC 205; REC 210; AGED 424,,4,0
d6ccda0b-274c-44e7-8636-7dec23d7a7d0,Richard,Thompson,Richard Thompson,NR,9,2.67,2.44,2.67,FNR 326; FNR 465,,2,0
d6f61c56-f2bc-4e76-ab63-04b9654c1e01,Amro,El Badawy,Amro El Badawy,CE,21,3.84,3.84,3.89,CE 251; ENVE 323; ENVE 324; ENVE 325; ENVE 331; CE 431; ENVE 438; ENVE 470,Fast Response Time:1; Flexible Attendance Policy:2; Honor DRC Accommodations:2; Class Handouts:1; Recorded Lectures:1; Supplemental Study Material:1,8,6
d7170b26-5836-4362-8775-ce104d4e1f72,Michael,Latner,Michael Latner,POLS,81,2.06,2.1,2.03,POLS 112; POLS 316; POLS 317; POLS 319; POLS 445,Zoom Office Hours:1; Flexible Attendance Policy:1,5,2
d71efbb1-dc0e-4096-aeef-7c320b480caf,Matthew,Moore,Matthew Moore,POLS,49,3.6,3.66,3.62,POLS 111; POLS 112; POLS 230; POLS 245; POLS 295; POLS 334; POLS 337; POLS 348; POLS 349; POLS 430,,10,0
d762cb28-8c27-4598-975e-33a2c241816e,Patrick,Frisco,Patrick Frisco,COMS,60,3.38,3.44,3.41,CM 101; COMS 101; SPC 101; COMS 201,,4,0
d76ba561-6ea7-4ab5-a15f-512cdc1d666b,Solveg,Cooper,Solveg Cooper,BUS,5,2.14,2.14,2.29,BUS 346; GRC 361; BUS 401,,3,0
d78e9acc-7503-43d4-9ac7-4dba66ca0651,Trisha,Daughtrey,Trisha Daughtrey,BUS,3,2.67,2.33,3,BUS 215; BUS 320,Fast Response Time:1; Uploads Slides:1,2,2
d7994133-e7dc-4dad-9dcd-3bab5d740610,Alex,Ruys de Perez,Alex Ruys de Perez,MATH,3,4,3.67,4,MATH 244,Fast Response Time:1; Flexible Attendance Policy:2; Flexible Grading Policy:1; Class Handouts:1; Supplemental Study Material:1,1,5
d7a3980b-69f3-4c17-8f9c-513e2f7e7315,Haoyan,Chi,Haoyan Chi,BUS,52,3.63,3.33,3.5,MATH 118; MATH 141; MATH 142; MATH 143; MATH 182; MATH 221; MATH 244; MATH 241,Uploads Slides:8; High In-Person Availability:4; Flexible Grading Policy:3; Fast Response Time:4; Supplemental Study Material:3; Flexible Attendance Policy:1,8,6
d7bef6e5-b8ab-4a59-b847-4ae8ad005e49,Elizabeth,Koutsos,Elizabeth Koutsos,ASCI,7,3,3,2.75,ASCI 320; ASCI 330; PM 330; VS 340; ASCI 350,,5,0
d7d3ae60-2098-4c80-8829-dae0865f3733,Addison,Maerz,Addison Maerz,BUS,6,3.33,3.5,3,BUS 387,Inflexible Attendance Policy:1; Class Handouts:1; No Breaks During Lecture:1; High In-Person Availability:1; Uploads Slides:1,1,5
d7f229b1-5dda-4fd4-8aa6-40057fee0158,Gloria,Velasquez,Gloria Velasquez,SPAN,36,2.49,2.66,2.09,SPAN 101; SPAN 121; SPAN 233; SPAN 301; SPAN 305; HUM 312; ES 321; ES 323,,8,0
d80bfc0e-0f2f-47a3-8e05-b6207f7fafd4,Melinda,Lynch,Melinda Lynch,AEPS,4,2.8,2.8,2.8,EHS 215; EHS 225,,2,0
d817423b-16a9-4acc-90b0-c1e44e0d3d0b,Bing,Qu,Bing Qu,CE,17,3.18,3.29,2.77,CE 207; CE 251; CE 351; CE 356; CE 208,,5,0
d81cf6da-80a2-4490-8efd-e35ac3296ddd,Chase,Larson,Chase Larson,BIO,1,3,4,3,BIO,Inflexible Attendance Policy:1; Pop Quizzes:1,1,2
d8225544-f231-4d41-a7f4-86a8424686f2,Mohammad,Hasan,Mohammad Hasan,ME,8,4,4,4,ME 212; ME 326; ME 318,Fast Response Time:1; Flexible Deadline Policy:1; Uploads Slides:1; Zoom Office Hours:1; Flexible Attendance Policy:1; Supplemental Study Material:1,3,6
d829367d-6532-4ed7-aa60-484dd0f88299,Andrew,Guyader,Andrew Guyader,ARCE,64,1.55,1.51,1.48,ARCE 204; CE 204; CE 207; ARCE 211; ARCE 212; ME 212; ARCE 226; ARCE 302; CSC 342; ARCE 351,,10,0
d82b6aa1-0e1e-4aca-afab-0b5e56784fb3,Shanae,Martinez,Shanae Martinez,ENGL,1,4,4,4,ENGL,Zoom Office Hours:1,1,1
d8301db1-2463-4ac5-95a7-adf4efaad288,Almont Vincent,Pawlowski,Almont Vincent Pawlowski,EE,2,2.33,1.67,2.33,EE 242; EE 251,,2,0
d832028f-d3c6-4189-8552-be3b30d9cf52,Thomas,Bernard,Thomas Bernard,TH,7,1.75,1.88,1.75,TH 225; TH 250; TH 270; TH 295; TH 325; TH 432,,6,0
